test_before,test_after
7.14040470123291,32.74974060058594
9.757613182067871,31.727781295776367
10.053476333618164,29.875221252441406
19.504547119140625,33.30197525024414
14.452454566955566,35.94232940673828
16.758342742919922,28.382837295532227
11.281198501586914,28.718801498413086
23.780290603637695,36.122779846191406
12.991454124450684,34.4615364074707
21.9660587310791,31.252002716064453
11.087865829467773,32.28730773925781
18.054311752319336,33.51238250732422
14.906218528747559,34.61664962768555
24.843305587768555,38.005699157714844
21.5023136138916,32.146671295166016
10.928282737731934,30.828935623168945
27.840059280395508,34.60388946533203
15.590277671813965,36.28472137451172
19.590539932250977,32.12142562866211
24.09074592590332,37.66654586791992
20.894569396972656,36.29393005371094
21.940929412841797,35.28075408935547
18.096946716308594,34.29084396362305
19.373315811157227,33.557952880859375
30.58542251586914,40.97969055175781
23.391441345214844,39.17591094970703
23.3726806640625,40.60708236694336
31.718326568603516,43.48480224609375
29.90802574157715,46.30510330200195
21.7340030670166,38.77912139892578
26.79425811767578,38.8585090637207
28.65329360961914,39.095829010009766
25.107959747314453,40.03701400756836
22.5967960357666,46.49532699584961
30.649188995361328,53.87015914916992
36.667781829833984,50.45165252685547
39.17237091064453,54.57373809814453
40.527740478515625,52.401893615722656
44.85857009887695,54.70882034301758
36.42213821411133,58.97683334350586
22.242055892944336,38.23634338378906
28.16205596923828,42.918312072753906
33.831478118896484,53.51351547241211
30.030540466308594,48.89718246459961
32.537208557128906,53.34025573730469
42.59140396118164,59.23668670654297
34.360374450683594,57.05928039550781
37.92975997924805,56.340110778808594
39.35950469970703,54.511016845703125
37.851078033447266,57.60940170288086
38.47402572631836,55.71428680419922
50.96672058105469,60.76069641113281
40.238765716552734,58.56741714477539
44.91815948486328,59.954322814941406
49.28082275390625,59.417808532714844
43.481624603271484,56.17021179199219
50.27951431274414,61.756004333496094
51.92367935180664,64.74820709228516
40.45744323730469,58.83014678955078
39.85174560546875,59.19519805908203
46.841732025146484,63.342796325683594
49.20025634765625,65.03518676757812
47.06296157836914,62.46921920776367
51.32291793823242,62.60758590698242
49.545772552490234,61.63521957397461
47.009605407714844,58.59931564331055
41.953819274902344,60.746002197265625
52.57893371582031,63.551109313964844
54.70779037475586,65.2272720336914
52.49543762207031,67.16372680664062
52.20976638793945,64.6108169555664
50.29006576538086,63.161712646484375
57.62770080566406,65.82105255126953
43.062828063964844,61.321990966796875
48.90869903564453,61.604671478271484
54.06490707397461,66.97892761230469
51.15567398071289,62.9843635559082
51.84294509887695,60.89743423461914
53.848819732666016,65.56865692138672
48.83720779418945,63.049095153808594
57.8038444519043,68.32844543457031
53.07454299926758,64.20474243164062
53.96772003173828,61.3987922668457
52.68567657470703,63.6273193359375
48.316062927246094,61.75518035888672
53.999359130859375,61.54834747314453
50.67311096191406,63.168792724609375
52.78058624267578,64.74553680419922
49.735450744628906,62.63227462768555
56.24788284301758,66.67794799804688
57.51997375488281,67.55818176269531
54.0671272277832,62.95736312866211
50.31015396118164,63.56513595581055
56.83379364013672,63.63323974609375
54.586334228515625,67.08633422851562
49.28180694580078,60.157318115234375
55.334983825683594,64.44523620605469
60.520172119140625,67.08902740478516
55.9389762878418,65.12895202636719
58.708335876464844,65.08332824707031
55.729984283447266,63.83045196533203
59.93730545043945,68.24451446533203
57.12900161743164,64.274169921875
