test_before,test_after
0.43642833828926086,68.64521789550781
17.968528747558594,74.82637786865234
46.84330749511719,82.84322357177734
47.820377349853516,83.81324768066406
53.89006805419922,83.46369171142578
73.49026489257812,86.19611358642578
75.85737609863281,87.30876159667969
80.03541564941406,88.60562133789062
82.74261474609375,88.42256927490234
86.17740631103516,90.88324737548828
85.46703338623047,90.63274383544922
87.85587310791016,90.44560241699219
87.96871948242188,90.33866882324219
90.233642578125,92.65632629394531
90.84872436523438,92.47736358642578
89.67601776123047,91.24534606933594
90.23982238769531,92.21636962890625
91.46206665039062,92.19934844970703
90.38548278808594,91.14019775390625
91.5123291015625,92.70530700683594
93.0044174194336,93.76377868652344
92.26350402832031,92.47917175292969
91.49459838867188,92.46200561523438
93.36366271972656,94.07440185546875
92.40196990966797,93.02265930175781
93.08895111083984,92.91910552978516
92.35189056396484,92.76805877685547
92.01129150390625,91.79668426513672
92.63529205322266,93.32920837402344
93.60468292236328,94.30044555664062
93.79927825927734,93.45884704589844
94.27934265136719,94.73902893066406
91.78653717041016,91.64530944824219
94.01663208007812,93.79329681396484
93.56758880615234,93.04045104980469
94.6385269165039,94.94744873046875
94.05961608886719,93.64840698242188
93.61646270751953,94.07178497314453
93.71122741699219,93.8187484741211
92.64129638671875,92.23881530761719
92.70626831054688,93.34059143066406
92.69200897216797,92.12481689453125
94.29815673828125,94.64019775390625
93.35824584960938,93.53317260742188
94.67073822021484,94.79652404785156
94.11228942871094,93.53528594970703
93.12974548339844,92.48698425292969
93.83232116699219,94.06059265136719
92.95307159423828,92.53109741210938
94.44457244873047,93.81130981445312
93.36557006835938,92.73469543457031
94.62612915039062,94.83880615234375
94.06401824951172,94.02508544921875
94.1994400024414,94.4034194946289
94.66777801513672,94.8447265625
94.38977813720703,94.42573547363281
94.38788604736328,94.46275329589844
94.5918197631836,94.6449966430664
93.63273620605469,93.93655395507812
93.75350189208984,93.93276977539062
95.09387969970703,95.24226379394531
93.75609588623047,93.93633270263672
92.61663818359375,91.92770385742188
94.44153594970703,93.93486022949219
94.53095245361328,94.44141387939453
93.86152648925781,94.06505584716797
94.69010925292969,94.00055694580078
93.58407592773438,93.05249786376953
94.5158462524414,94.52444458007812
95.28561401367188,95.18035125732422
94.11498260498047,94.25511932373047
95.4306640625,95.5596923828125
95.38652038574219,95.47451782226562
94.2147445678711,93.52739715576172
93.70170593261719,93.92634582519531
94.62408447265625,93.83792114257812
95.3266830444336,94.5218505859375
94.8438491821289,94.95777130126953
95.92174530029297,96.02812957763672
94.37116241455078,93.57079315185547
93.94273376464844,93.43598175048828
94.4177017211914,94.75460815429688
95.12278747558594,94.24374389648438
94.52400970458984,94.39979553222656
94.98980712890625,94.33695983886719
93.89986419677734,93.13238525390625
95.47777557373047,94.92887115478516
95.03104400634766,94.52425384521484
95.23161315917969,94.3738021850586
95.06950378417969,95.19398498535156
95.15352630615234,95.34864044189453
93.96769714355469,93.3341293334961
94.559814453125,94.60498046875
95.76859283447266,95.78082275390625
95.3987808227539,95.50346374511719
95.40794372558594,94.48710632324219
95.41534423828125,95.29444885253906
95.25101470947266,95.29421997070312
94.24732971191406,94.25459289550781
95.2665023803711,94.71199035644531
93.97447967529297,93.83314514160156
93.7758560180664,93.24136352539062
95.6490707397461,95.53711700439453
93.80219268798828,93.06092071533203
94.49132537841797,93.80701446533203
95.85826873779297,95.97576904296875
94.61735534667969,94.68647766113281
94.03205108642578,93.229248046875
95.46358489990234,95.43620300292969
94.53916931152344,94.63687896728516
94.66668701171875,94.7802734375
94.68201446533203,93.96315002441406
95.15267181396484,95.32062530517578
94.41229248046875,93.84161376953125
95.4535140991211,95.50537109375
95.21990966796875,95.18152618408203
95.95466613769531,95.97827911376953
94.67108917236328,94.83596801757812
95.17520141601562,94.43440246582031
95.29957580566406,94.76632690429688
95.273681640625,94.55606842041016
95.01394653320312,94.91584777832031
93.88009643554688,93.14550018310547
94.49171447753906,94.4594955444336
95.52916717529297,94.98818969726562
95.58763122558594,95.6607437133789
94.91167449951172,95.02534484863281
95.41008758544922,94.65141296386719
93.98619842529297,93.94052124023438
94.32891082763672,93.509033203125
95.09310150146484,94.32138061523438
95.2105484008789,94.43490600585938
94.7484130859375,93.92251586914062
94.18523406982422,94.13860321044922
95.03437042236328,94.9121322631836
95.88899230957031,95.7335205078125
93.81282806396484,93.8374252319336
95.57611846923828,95.58043670654297
95.16629028320312,94.49240112304688
95.48600006103516,95.37812805175781
94.4599609375,93.85617065429688
95.99400329589844,95.97248077392578
96.23902130126953,96.27629852294922
94.36641693115234,94.22052764892578
94.87782287597656,94.07186889648438
94.05672454833984,93.52445983886719
95.48538208007812,95.38555908203125
95.17308807373047,95.20089721679688
95.09156036376953,94.966552734375
95.44774627685547,95.31253814697266
95.59142303466797,95.59573364257812
94.71343994140625,94.70164489746094
95.96343994140625,95.92216491699219
95.81965637207031,95.8764877319336
95.7396240234375,95.01802062988281
94.7874755859375,94.3148193359375
95.71675872802734,95.75717163085938
95.5024642944336,95.6041259765625
95.54349517822266,95.41650390625
95.61431121826172,95.19190216064453
95.64917755126953,95.53978729248047
94.90799713134766,94.17830657958984
95.25971984863281,94.52092742919922
95.56812286376953,95.45460510253906
94.54656982421875,94.4263687133789
95.0615005493164,95.0328140258789
94.9837417602539,94.17900848388672
95.38929748535156,94.6978759765625
94.64103698730469,94.6200180053711
96.36614990234375,96.25070190429688
95.25104522705078,95.28504943847656
95.06444549560547,95.11201477050781
94.70366668701172,94.41963195800781
95.78160095214844,95.81463623046875
95.24378967285156,94.42250061035156
95.58444213867188,94.96924591064453
95.32829284667969,94.74112701416016
94.90773010253906,94.24840545654297
96.00299835205078,95.26099395751953
95.2849349975586,94.618408203125
96.08139038085938,95.98719024658203
95.10091400146484,94.95063781738281
95.29463958740234,95.29402923583984
95.93017578125,95.98751831054688
94.95093536376953,94.81122589111328
94.95332336425781,94.18896484375
96.30030822753906,95.66564178466797
94.78614044189453,94.16742706298828
95.70917510986328,95.5869369506836
95.18338012695312,95.2197265625
96.47953033447266,96.29267120361328
96.27192687988281,95.60404968261719
95.5615005493164,94.89866638183594
95.8193359375,95.89383697509766
96.0140609741211,95.66362762451172
94.46491241455078,93.9924087524414
95.73170471191406,95.73966217041016
96.04145812988281,95.5936050415039
94.77826690673828,94.37255859375
95.61874389648438,95.36458587646484
