test_before,test_after
7.498071193695068,45.795047760009766
22.386207580566406,52.28965377807617
30.60843276977539,50.44895935058594
39.70335006713867,58.27403259277344
39.30882263183594,55.07337951660156
37.30833053588867,56.80833435058594
40.1080207824707,54.38739013671875
43.36671829223633,54.95377731323242
44.96250915527344,56.44813919067383
44.04911804199219,59.17820739746094
39.61544418334961,56.336605072021484
45.99946594238281,60.283260345458984
47.06388854980469,60.061073303222656
49.24911117553711,57.89752197265625
43.49123001098633,57.82259750366211
43.955711364746094,59.90444564819336
49.64668273925781,59.80913543701172
46.89558029174805,59.658199310302734
52.18321228027344,58.4655876159668
46.78478240966797,63.845516204833984
48.73844528198242,64.6431884765625
50.87732696533203,61.45102310180664
50.44140625,60.778690338134766
46.537418365478516,68.46710968017578
51.38877487182617,63.978790283203125
46.944644927978516,63.17756652832031
52.40353775024414,63.15623092651367
51.97318649291992,62.37385177612305
53.23200225830078,68.54621124267578
52.73328399658203,65.51065063476562
40.8857307434082,61.66868209838867
52.76646041870117,66.46733856201172
50.07965087890625,64.88776397705078
46.56855773925781,64.90444946289062
52.97043991088867,63.41744613647461
56.92522048950195,66.50434875488281
58.429527282714844,65.93632507324219
52.15261459350586,64.76024627685547
50.96648406982422,64.04112243652344
54.780155181884766,64.78160095214844
53.06888961791992,65.00638580322266
56.17959976196289,65.19806671142578
50.51689910888672,65.34378814697266
51.255615234375,65.66358184814453
55.72920608520508,65.3350601196289
51.81100845336914,65.31713104248047
52.13897705078125,66.6995620727539
54.363800048828125,65.45694732666016
58.792930603027344,67.41484832763672
48.53690719604492,62.61464309692383
57.30255889892578,64.37071228027344
55.4054069519043,67.13141632080078
54.06196594238281,64.5631103515625
58.00737762451172,66.16236114501953
58.209251403808594,66.12806701660156
57.030357360839844,66.24359130859375
58.77094268798828,67.1265640258789
49.70055389404297,66.68940734863281
54.555625915527344,65.68743896484375
56.963584899902344,65.66082000732422
55.16948699951172,64.79371643066406
55.2368049621582,61.4185676574707
50.883174896240234,65.646728515625
52.78024673461914,68.23843383789062
56.12449645996094,68.23723602294922
55.839080810546875,62.45210647583008
51.86400604248047,66.70146179199219
55.56205368041992,63.7845344543457
51.246009826660156,64.8229751586914
59.13496017456055,66.43972778320312
57.67896270751953,66.9758529663086
53.896244049072266,65.35741424560547
58.540283203125,66.35623931884766
59.07805633544922,68.10042572021484
54.31074523925781,66.59172058105469
56.59950256347656,67.42132568359375
52.184478759765625,67.3334732055664
58.066951751708984,65.36561584472656
59.009586334228516,69.54782104492188
54.925228118896484,66.57305145263672
54.80071258544922,62.572235107421875
56.38058853149414,65.93539428710938
51.012813568115234,70.08406066894531
59.22719955444336,66.42736053466797
55.58989715576172,66.86239624023438
58.17997360229492,69.82321166992188
56.569759368896484,66.84053039550781
56.97916030883789,66.70486450195312
49.74538040161133,69.56205749511719
57.16611099243164,66.81858825683594
54.06130599975586,67.2260513305664
58.58320617675781,65.19490814208984
56.559722900390625,65.91292572021484
60.54878234863281,68.36128234863281
54.3780517578125,69.33885955810547
56.542057037353516,67.72636413574219
58.77150344848633,66.48094940185547
53.593299865722656,70.61308288574219
57.90046310424805,64.23017120361328
56.702880859375,68.46009826660156
54.711692810058594,69.16193389892578
49.18874740600586,68.11251831054688
61.077796936035156,69.75293731689453
52.3725700378418,66.60799407958984
55.583953857421875,67.54703521728516
54.665035247802734,68.34387969970703
58.25766372680664,66.85247039794922
58.813148498535156,66.56427764892578
53.997474670410156,65.78575897216797
53.4604377746582,66.59683227539062
59.77830123901367,65.31346130371094
57.072906494140625,65.93346405029297
54.703861236572266,67.27613830566406
60.031349182128906,67.90396118164062
55.49884033203125,64.22273254394531
58.78073501586914,66.99612426757812
56.80790710449219,67.44263458251953
57.74313735961914,65.82514953613281
57.84138488769531,67.7400131225586
58.61314392089844,69.37017059326172
59.48091125488281,69.89846801757812
55.09931945800781,66.83961486816406
56.15650939941406,67.31301879882812
57.93754577636719,64.51368713378906
59.24992370605469,67.94989013671875
59.12600326538086,67.25601959228516
54.8108024597168,66.12503051757812
57.16790008544922,66.49645233154297
56.400848388671875,63.69047927856445
59.9011116027832,68.4655990600586
61.049739837646484,66.83318328857422
57.245601654052734,65.00747680664062
57.46755599975586,65.39199829101562
58.68204116821289,68.55024719238281
55.810428619384766,66.5512466430664
57.66679000854492,67.4394302368164
56.680423736572266,65.2888412475586
55.081302642822266,63.46369552612305
55.36557388305664,65.64891815185547
58.47439193725586,66.10963439941406
58.28208923339844,70.7724838256836
53.96678924560547,64.2220230102539
55.216087341308594,66.9225845336914
58.08047103881836,65.692138671875
60.12940979003906,66.83869934082031
57.197242736816406,71.06737518310547
59.3101921081543,67.48162841796875
58.24200439453125,68.90550994873047
59.46942138671875,68.77916717529297
60.447959899902344,68.58056640625
59.10955810546875,68.28300476074219
61.31776428222656,70.81432342529297
58.033729553222656,72.66309356689453
58.24176025390625,69.24513244628906
56.11536407470703,68.63236236572266
57.83405303955078,69.710693359375
53.41805648803711,69.54896545410156
51.489906311035156,65.12046813964844
56.42572021484375,67.96562957763672
56.23374557495117,67.82721710205078
58.23492431640625,67.13716888427734
57.68328857421875,69.77489471435547
58.50642395019531,67.4209976196289
61.38621520996094,72.76490020751953
55.47700500488281,67.39693450927734
56.51839828491211,67.17440032958984
59.57134246826172,67.83617401123047
57.71632385253906,65.58132934570312
62.114566802978516,70.26860046386719
57.03266906738281,68.71862030029297
57.624755859375,68.10831451416016
52.08853530883789,66.96503448486328
58.71430587768555,68.49064636230469
57.504974365234375,69.11744689941406
51.55119323730469,71.16858673095703
58.55855941772461,66.81315612792969
