test_before,test_after
0.17427295446395874,88.32060241699219
11.50311279296875,87.53750610351562
41.75247573852539,90.89199829101562
45.08863067626953,92.46117401123047
50.7537841796875,92.34623718261719
55.50344467163086,93.63482666015625
67.57830810546875,93.9402847290039
75.10021209716797,93.01244354248047
80.75911712646484,92.43838500976562
79.26891326904297,94.51814270019531
83.82304382324219,92.89390563964844
84.06451416015625,93.22491455078125
87.91056823730469,93.573486328125
88.85528564453125,95.3279037475586
88.69437408447266,94.36557006835938
88.85012817382812,93.70248413085938
89.58919525146484,94.14498138427734
90.95982360839844,94.11064147949219
92.75091552734375,95.76937103271484
93.66238403320312,96.05040740966797
91.96307373046875,94.75877380371094
91.27613830566406,93.84782409667969
92.1359634399414,94.43048095703125
93.61160278320312,95.80310821533203
92.07257843017578,94.87377166748047
93.4369888305664,95.7017593383789
93.29159545898438,95.33370971679688
92.887939453125,95.06396484375
92.12594604492188,94.75926208496094
93.619384765625,95.61101531982422
93.52464294433594,95.12284851074219
92.88776397705078,95.07803344726562
93.00196075439453,95.1416244506836
93.12208557128906,94.81015014648438
95.02529907226562,96.61534118652344
93.46131134033203,95.1109619140625
92.87937927246094,94.9606704711914
92.7750015258789,94.49905395507812
93.43931579589844,95.1314926147461
93.79773712158203,94.89801788330078
94.23491668701172,95.66485595703125
94.38485717773438,96.11399841308594
94.28516387939453,95.39109802246094
94.62017059326172,96.23412322998047
92.26387786865234,93.73631286621094
94.0711669921875,95.68790435791016
92.6175765991211,94.2151107788086
93.59368896484375,95.49609375
92.5376205444336,94.14044952392578
92.9859848022461,94.60619354248047
93.92958068847656,95.05030059814453
94.63943481445312,95.85016632080078
92.97501373291016,94.65188598632812
93.97665405273438,95.24583435058594
94.61455535888672,95.9217300415039
92.2726058959961,93.88816833496094
91.94966888427734,94.18707275390625
94.91569519042969,95.76812744140625
94.70386505126953,95.97463989257812
93.85308837890625,95.10648345947266
95.59188842773438,96.567138671875
93.63693237304688,95.40251922607422
93.98821258544922,95.24081420898438
92.95899200439453,94.8599853515625
92.59729766845703,94.43962860107422
93.70594787597656,95.61294555664062
94.03215026855469,95.15731048583984
96.35106658935547,97.39202880859375
95.46161651611328,96.48838806152344
92.4980697631836,93.60232543945312
94.38568878173828,95.90293884277344
94.15544128417969,95.39508056640625
95.07960510253906,96.21923828125
93.94457244873047,95.26825714111328
94.65604400634766,96.082763671875
92.16102600097656,94.2491455078125
92.77574157714844,93.98143768310547
93.40254974365234,94.98382568359375
95.349609375,96.28853607177734
94.76554107666016,95.80381774902344
92.85554504394531,94.42623901367188
92.98710632324219,94.75425720214844
94.79896545410156,95.65550231933594
95.27998352050781,96.15029907226562
94.86671447753906,95.62496948242188
93.84553527832031,94.72807312011719
94.78379821777344,95.6760025024414
93.27210998535156,94.5682144165039
95.2656478881836,96.52691650390625
94.60396575927734,95.6863021850586
95.29586791992188,96.0516128540039
95.27547454833984,95.9842300415039
91.75650024414062,93.48733520507812
94.79177856445312,96.01018524169922
92.80253601074219,93.73444366455078
92.8271255493164,94.43063354492188
93.16241455078125,94.50350952148438
95.79776000976562,96.61283874511719
94.48298645019531,95.52896881103516
95.07488250732422,96.11363983154297
94.09748077392578,95.48210144042969
94.16486358642578,95.23542785644531
92.90867614746094,94.09353637695312
95.20449829101562,95.91182708740234
92.95857238769531,94.51361846923828
93.77238464355469,94.61701965332031
94.21857452392578,95.75035858154297
96.08161163330078,97.07310485839844
94.08023071289062,95.05976867675781
95.16574096679688,95.97215270996094
94.26009368896484,94.95610046386719
