test_before,test_after
5.3086419105529785,76.17284393310547
9.063545227050781,81.77257537841797
28.382164001464844,92.02547454833984
2.9826016426086426,81.23446655273438
23.0,78.51724243164062
12.984336853027344,80.37922668457031
7.0189595222473145,83.29972076416016
20.22403907775879,84.58976745605469
2.5125627517700195,92.39949798583984
16.921768188476562,83.16326904296875
7.846356391906738,87.06500244140625
52.745277404785156,91.76417541503906
22.255573272705078,85.12007141113281
13.290489196777344,90.53984069824219
30.169212341308594,90.05364990234375
23.02226448059082,87.2572250366211
23.819665908813477,85.87149047851562
19.46748161315918,89.13138580322266
35.42832565307617,86.65518951416016
17.801048278808594,91.42669677734375
33.048583984375,85.2642822265625
22.712730407714844,88.86756134033203
22.38325309753418,94.56521606445312
26.609560012817383,93.20254516601562
36.28425979614258,94.47004699707031
55.64492416381836,92.2251968383789
43.74009323120117,94.92868041992188
22.463497161865234,94.42156219482422
19.795223236083984,91.7330322265625
42.25941467285156,95.69635009765625
35.14542770385742,93.90581512451172
28.478872299194336,92.16901397705078
40.914329528808594,93.3154067993164
43.221229553222656,95.34944915771484
35.209922790527344,92.49364471435547
46.277774810791016,86.0
34.646400451660156,95.28536224365234
40.894771575927734,89.2249526977539
52.08333206176758,94.14682006835938
37.002342224121094,93.48165130615234
40.181270599365234,95.37763977050781
37.57371520996094,90.64868927001953
33.51247787475586,89.98080444335938
38.83200454711914,92.52938842773438
63.84425354003906,95.7663803100586
22.810285568237305,93.10472869873047
33.493282318115234,91.98656463623047
44.82467269897461,94.0430908203125
46.45241928100586,94.69950103759766
40.77267074584961,95.81736755371094
68.59432983398438,94.07386016845703
50.74626922607422,91.95095825195312
49.17980194091797,95.46477508544922
43.07422637939453,95.93804931640625
42.94502258300781,95.655517578125
44.67771530151367,95.02762603759766
48.19629669189453,95.84010314941406
59.18992614746094,94.96256256103516
33.1591796875,94.18321228027344
59.58095169067383,92.83809661865234
53.63385772705078,92.54830169677734
71.53768920898438,97.66834259033203
59.1390495300293,94.90946197509766
46.495765686035156,97.22483825683594
54.527366638183594,95.3233871459961
45.56800079345703,96.2239990234375
57.89753341674805,95.83222961425781
63.256324768066406,95.23285675048828
48.73271942138672,94.7004623413086
56.748382568359375,97.62580108642578
52.43974304199219,93.06290435791016
55.17036819458008,94.19259643554688
43.79888153076172,92.77467346191406
54.44744110107422,91.59029388427734
57.16246795654297,94.78260803222656
57.4127311706543,93.01847839355469
54.49175262451172,97.75921630859375
67.73358917236328,94.47138977050781
54.54199981689453,96.1611557006836
49.33004379272461,92.24259185791016
56.16438293457031,93.35363006591797
72.26209259033203,96.87987518310547
59.32980728149414,95.8377456665039
