test_before,test_after
8.172951698303223,78.82964324951172
18.2460994720459,79.24252319335938
15.063150405883789,77.57553100585938
36.40453338623047,70.1790771484375
40.74287414550781,76.46847534179688
5.7036285400390625,84.64563751220703
33.61198425292969,82.08905792236328
55.554508209228516,81.28115844726562
27.518808364868164,73.09522247314453
66.50099182128906,77.13717651367188
53.45119094848633,87.53136444091797
70.01280212402344,83.88188171386719
38.414581298828125,77.20036315917969
76.69669342041016,89.5205078125
46.026390075683594,66.79520416259766
35.89667510986328,84.3833236694336
58.61701965332031,71.01063537597656
46.0395393371582,80.73503875732422
51.63093948364258,77.12088012695312
45.10940170288086,79.21018981933594
66.11663055419922,78.76742553710938
75.85830688476562,82.55827331542969
64.93268585205078,78.63459014892578
72.9148178100586,80.85709381103516
88.86468505859375,90.73914337158203
76.66812896728516,84.2763442993164
62.04253387451172,79.62252807617188
53.055484771728516,79.30179595947266
79.7763671875,84.40462493896484
53.75285339355469,78.58189392089844
78.0001220703125,86.66747283935547
63.81108856201172,84.08531188964844
59.09951400756836,76.2040023803711
86.88524627685547,88.45369720458984
70.09954071044922,89.55825805664062
71.30815124511719,78.35953521728516
77.10809326171875,81.43746185302734
68.59503936767578,79.401611328125
68.6711196899414,85.40460205078125
60.77541732788086,78.49195861816406
89.0348129272461,93.7546615600586
83.04638671875,85.43289184570312
76.29576110839844,87.75241088867188
70.118896484375,85.291259765625
78.50802612304688,81.18543243408203
69.38264465332031,90.11373901367188
76.2056655883789,84.60640716552734
64.03655242919922,75.51052856445312
77.9383544921875,82.53910064697266
79.26217651367188,84.05695343017578
76.07882690429688,81.69783020019531
73.44878387451172,78.52760314941406
68.53194427490234,83.21250915527344
84.52532196044922,87.72588348388672
79.15215301513672,87.98885345458984
73.3947525024414,81.12786102294922
90.69425201416016,93.33053588867188
87.1451416015625,91.36814880371094
70.45454406738281,80.01050567626953
83.61551666259766,88.26480865478516
73.6446762084961,86.05762481689453
69.31121826171875,76.78731536865234
77.0757827758789,82.17005157470703
61.619873046875,81.58039093017578
65.15991973876953,72.93399810791016
75.22537994384766,82.8591537475586
74.64085388183594,81.80623626708984
70.382080078125,79.92735290527344
83.96299743652344,86.21131134033203
79.83992004394531,81.87665557861328
74.43524932861328,86.548095703125
81.29824829101562,88.53890991210938
79.23283386230469,90.04137420654297
61.60385513305664,71.1838607788086
71.71111297607422,79.32882690429688
80.55467224121094,86.12516021728516
88.46978759765625,90.32421112060547
74.2723159790039,81.35511016845703
76.50406646728516,81.42276763916016
76.66852569580078,81.20276641845703
66.33053588867188,82.1337890625
75.72760009765625,80.98626708984375
67.40782928466797,80.67059326171875
82.92488098144531,91.0922622680664
80.60806274414062,85.69767761230469
76.66301727294922,82.6717758178711
61.14488983154297,71.71881866455078
81.815673828125,86.14067077636719
66.4765396118164,78.04466247558594
68.17509460449219,78.1055908203125
87.50579833984375,91.8592758178711
76.06729888916016,86.2565689086914
87.53121185302734,90.35834503173828
76.39534759521484,85.54264068603516
80.056884765625,83.37162017822266
89.61431121826172,91.8389892578125
82.73082733154297,89.55791473388672
77.0002212524414,82.11296081542969
80.24803161621094,83.82128143310547
78.93144226074219,85.723388671875
72.60533905029297,76.92125701904297
81.7845230102539,86.405029296875
83.06106567382812,88.68505096435547
72.8830795288086,80.3501968383789
70.65187072753906,79.20062255859375
87.38555145263672,88.41810607910156
69.13765716552734,75.65824127197266
64.51923370361328,79.38186645507812
76.60125732421875,86.91522216796875
79.94026184082031,83.51715850830078
75.01074981689453,84.889892578125
75.00418090820312,81.86233520507812
79.5602035522461,88.16870880126953
73.18156433105469,79.02276611328125
68.80963897705078,68.93902587890625
79.14604949951172,82.75421142578125
87.66167449951172,93.24681091308594
68.987548828125,72.8784408569336
83.16473388671875,87.82416534423828
78.34127807617188,83.0757827758789
77.94509887695312,86.59381866455078
82.15567779541016,86.02857208251953
76.00889587402344,81.5141372680664
79.26856994628906,81.40190124511719
71.72639465332031,77.74810028076172
82.76608276367188,85.36919403076172
73.37559509277344,78.89970397949219
75.56924438476562,79.5352783203125
83.7227783203125,86.72331237792969
81.52967071533203,85.89337158203125
82.96015167236328,87.43074035644531
78.74644470214844,84.68606567382812
82.34120178222656,86.78976440429688
75.55774688720703,83.99418640136719
77.56303405761719,86.0141372680664
83.09120178222656,84.99180603027344
88.44017791748047,90.79876708984375
78.72359466552734,84.90869903564453
68.74241638183594,74.8412857055664
83.91361236572266,86.58794403076172
85.4584732055664,87.6741943359375
83.90531158447266,84.82840728759766
79.38432312011719,88.8907699584961
82.22953796386719,87.97948455810547
75.80037689208984,80.36360931396484
75.28850555419922,82.81094360351562
63.88506317138672,79.3874740600586
83.00456237792969,84.85279083251953
77.85816192626953,81.44873046875
77.06775665283203,80.87616729736328
75.46724700927734,86.17141723632812
91.59083557128906,91.84270477294922
79.38455963134766,82.5309066772461
78.10404968261719,81.21387481689453
82.13268280029297,84.3441162109375
89.3160400390625,90.90727233886719
76.31415557861328,81.85037994384766
76.90807342529297,81.6144790649414
84.97950744628906,88.71529388427734
73.65335845947266,78.16064453125
89.731689453125,91.04356384277344
80.17671966552734,85.08003234863281
78.9734878540039,83.89708709716797
80.92134857177734,82.90985107421875
73.74456787109375,81.47303771972656
85.00945281982422,86.79854583740234
79.7803726196289,82.24618530273438
78.15746307373047,80.27818298339844
84.12378692626953,86.6228256225586
80.453125,87.402587890625
81.54585266113281,84.66375732421875
76.8477783203125,78.5181884765625
82.52050018310547,85.34478759765625
81.76049041748047,85.49182891845703
88.87828826904297,90.02360534667969
76.65369415283203,85.0237808227539
81.4524917602539,84.93811798095703
79.10611724853516,83.48414611816406
83.19900512695312,85.12089538574219
80.98017883300781,87.07026672363281
86.96593475341797,89.24653625488281
83.92338562011719,84.9428482055664
83.16007232666016,85.58992767333984
72.34405517578125,73.63256072998047
70.21834564208984,74.81440734863281
77.48834228515625,77.6094970703125
81.2505874633789,82.68782043457031
78.2380142211914,81.26642608642578
76.39234924316406,81.23445129394531
79.89274597167969,83.3480453491211
78.26017761230469,79.44133758544922
67.58232116699219,72.75209045410156
82.42604064941406,83.57599639892578
83.59339141845703,84.57269287109375
73.35234832763672,77.32504272460938
77.10382080078125,80.0887680053711
88.56976318359375,92.05264282226562
81.18318939208984,84.60220336914062
73.25621032714844,74.92841339111328
76.43733215332031,79.27217102050781
